Date,Dislikes,Image,Likes,Name,Rating,RelativeDate,Review,ReviewId,Title,URCount,Verified
2017-03-29 07:40:23,0,https://www.gravatar.com/avatar/d10d7a33af24eb2193593bf44d28e66f?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Shince,100,1 day ago,"Superb movie, heart touching story, all are acted very well. Especially parvathy, what an amazing character, she got a brilliant character and she did it soo nizzI love this film very much",17643630,Shince,1,N
2017-03-29 06:32:34,0,https://www.gravatar.com/avatar/60776bc5de9fc19d2f02c1f61b42228a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Eldho,100,1 day ago,"woww. no words to express.very Good movie. All must watch, Thanking all crew memmbers behind this movie. All actors were living in this movie. Expecting more in future",17642943,Extremely Good,9,Y
2017-03-29 06:32:18,0,https://www.gravatar.com/avatar/374b3906dcc336a70e724741a4937073?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Helton,100,1 day ago,"I rate this movie the top thriller. Congrats and Hearty Thanks to Fahad Fasil, Parvathy and Kunchacko Boban. Special Thanks to Director. Best Wishes!",17642939,Great Movie 2017!,1,N
2017-03-29 05:41:23,0,https://www.gravatar.com/avatar/afe090932bfc68a32a107a4a0116a7e7?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Tony,100,1 day ago,Hatts off to Take off Team this is the best tribute you can give to Rajesh Pillai There is a competition from all the crew to make this film best,17642676,superb,1,Y
2017-03-29 02:32:40,0,https://www.gravatar.com/avatar/ae7727c2bfcb6322ecba800ab696cc53?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Anuja,100,1 day ago,"It's a great movie with great artists. At certain point film made tears in d eyes and at some, felt goosebumps. One Of the Best film in Malayalam. Awards for sure.",17641935,One Of d Best film in Malayalam,2,N
2017-03-29 02:31:12,0,https://www.gravatar.com/avatar/9c1ca1acf5b7d299e315a4f08696be74?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Pranav,100,1 day ago,The director and the actors have done a splendid job especially the female lead and Fahadh Faazil. It is a really good watch and in my opinion much better than similar themed movies like Airlift.,17641925,Fine Acting and Great Direction,1,N
2017-03-29 01:20:17,0,https://graph.facebook.com/100000906761685/picture?type=square,0,Sreekanth,100,1 day ago,"Great movie, which can entertain every one. first 10-50 minutes were not much interesting but later on it took everyone's breath away. You must watch this movie in the theater for best sound and visual effects, so do not wait for it to come on your small TV, Go now and watch it on the big screen, Definitely it is worth watching.",17641293,Must watch,1,N
2017-03-29 01:17:49,0,https://www.gravatar.com/avatar/dc92da52dce71d6f722eb6eaa44e57a6?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Rejin,100,1 day ago,"it was an awsome movie .i could nt even belive its an malayalam movie, spectacular perfomacea by the whole charecters especially parvathy . fabulous and here m giving 5 stars...",17641255,rejins review,2,Y
2017-03-29 01:05:35,0,https://www.gravatar.com/avatar/187b159f7edcd4e5b7513ae0921c035e?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Nandu,100,1 day ago,"A well directed movie, with entertaining script and great sync. This kind of movies must get international recognition. Hats off to the team behind this. worth watching many times..",17641032,brilliant,2,N
2017-03-29 01:04:56,0,https://www.gravatar.com/avatar/8a3111c8af3cae451e0043a336a836fd?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Kevin,100,1 day ago,Made a new meaning or way of viewing our nurses who works and serves our country.Simply awesome.Fahad Fazil did his role very well.Camera is awesome . The attack scenes are also well executed.MUST WATCH!,17641024,Must Watch,6,Y
2017-03-29 00:49:50,0,https://www.gravatar.com/avatar/64c9a718eba48535743b4080cf395cd4?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Mohammed,100,1 day ago,"Mahesh narayan fullfilled the dream of late rajesh pillai.A well scripted movie with no downs.Paravathy the lady superstar steals the show.kunchako boban brilliant performance, after mahesh nte prethikaram again fahad fazil proves he is the young generation super star",17640734,Proud moment for mollywood,11,N
2017-03-29 00:49:06,0,https://www.gravatar.com/avatar/7b5e8693a4ef67edf16dc92da6700f42?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Pranav,80,1 day ago,"Must watchable movie...Hatsoff the entire crew...especially parvathy, fahad, kunjacko boban...Unbelievable performance. The whole crew,Thanks for making this film.",17640719,awesome,1,Y
2017-03-29 00:46:15,0,https://www.gravatar.com/avatar/0b506cf7d5a1a52d2642141e887561b2?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Pranit,100,1 day ago,take off is a superb movie ...a really must watch movie ...all the actors done their roles really well especially parvathy...and fahad too has done a great come back ...the movie is very well directed and made the mollywood to the next level...its a proud feeling moment...there is no lag and it wont let u bore,17640666,Awsome movie,3,N
2017-03-29 00:45:12,0,https://www.gravatar.com/avatar/d50f99196951e5172536482a804de7a3?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Vidhu,100,1 day ago,"good movie   every person will this   vary good story parvathi is again prove his skill.   kunchakko,fahad,asif done a good job   all charectors have their on job",17640644,awesome,2,Y
2017-03-29 00:44:01,0,https://www.gravatar.com/avatar/d6c1d46a9223669e958190cbe8b06921?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,arjun,100,1 day ago,A must watch movie. You will miss it if u miss it! the entire cast done at their best. hatsoff to parvathy...she rocked again! its not just a feel good movie! its too good to feel it .. truly claiming the highest position of malayalam film industry! lets wait for more such movies...,17640627,its a wow!!,2,Y
2017-03-29 00:35:36,1,https://www.gravatar.com/avatar/3c7f8aa8c7876ba84f7c8288c16325e9?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Vineeth,50,2 days ago,"A genuine attempt with superb performances by Parvathy, Kunchacko Boban, Fahad Fazil,Asif Ali & others. But screenplay lags. Second half moves on snail pace and lacks the thrill",17640440,Too slow,1,Y
2017-03-29 00:32:56,0,https://www.gravatar.com/avatar/3a5f98b3057adfee7167fcfaab5fefde?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Binoy,100,2 days ago,Closest a movie can be so realistic when it comes to war genre in Indian Cinema. Acting from each and everyone is perfect. Fahad was brilliant. but this movie belongs to Parvathy. brilliant class act. DO NOT MISS SUCH GEM OF A CINEMA!,17640384,Brillaint movie. And parvathy!!! class apart.,3,N
2017-03-29 00:18:09,0,https://www.gravatar.com/avatar/f457308c12eff881fa01a6ef58bd8f86?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Kuriakose,100,2 days ago,"Dint feel like watching a Malayalam movie. Big budget movie made in this industry. Rescue mission to help 19 nurses. As it was based on real incidence, you may feel goosebumps in certain points in this movie.Technically also this was excellent. Parvathy,Chackochan,Fahad all did their part to there peak performance. Kid in movie was good. Power of this is movie is its story. I salute all nurses(real characters),who were in IS captivity during the war in Iraq.",17640036,Was a treat to watch!!,12,N
2017-03-29 00:01:55,0,https://www.gravatar.com/avatar/0979d2e91daf465d07fdd790806a2836?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Allen,90,2 days ago,An extra ordinary movie from the mollywood industry. First of all director Mahesh done a great job. Then Parvathy done a very good job not as the other films. Fahad Fazil just rocked the second half. Kunchako Boban too. Although everyone in the film has done inch by inch performance in the FILM. The FILM will surely become a take off for the industry.,17639679,Hats Off,1,N
2017-03-28 23:55:06,3,https://www.gravatar.com/avatar/38e157503300bcb7d7ded35672eb85f7?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,alvin thomas,100,2 days ago,Excellent movie... Malayalam movies okke vere level ethi...All actors especially parvathy and fahad did a great job.BGM nice...overall a great watch...inim ingane quality movies janangal praise cheythal mathiyarnu ...??????,17639516,Take Off,3,Y
2017-03-28 23:25:17,0,https://www.gravatar.com/avatar/58e66fe8745259d4bc1283f320817bbe?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Dominic,80,2 days ago,stellar performance by parvathi. she undoubtedly proves that she is an actor first and a star later. after movies like 'How Old Are You' and 'Saira Banu' 'Take Off' is another women centric movie that's holds you to your seat tight. kudos to the team ????,17638781,Women power hails again,1,Y
2017-03-28 22:55:02,0,https://www.gravatar.com/avatar/9ed5fe85bc9df7a7f8189f0c38279763?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Joseph,100,2 days ago,"brilliant movie. Nice casting. superb direction.enjoyed a lot.fahad and kunchakko, both of them rocked.excellent performance from parvathi.kudos to entire team take off.",17637672,super movie,2,N
2017-03-28 22:54:55,0,https://www.gravatar.com/avatar/8243fcbeb40b650fbf10cd68077096cc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Muhammad,100,2 days ago,"seen take off.it's mind blowing.the story is regarding the real incident that happens in 2014,where 46 nurses are rescued from Iraq to India.parvathy,fahad,kunjacko were absolutely brilliant.the background score is Gud...special congrats to Mahesh narayanan..",17637667,An inspirational real story...,3,N
2017-03-28 22:49:09,0,https://www.gravatar.com/avatar/b058fae4273243c3ca929d0d72930246?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,srikanth,80,2 days ago,well made.movie never slow. . actors performed well. locations were superb. felt genuine... bgm was also good. excellent work by all artists.,17637415,good watch ! good movie .,1,Y
2017-03-28 22:46:47,0,https://www.gravatar.com/avatar/d38dc0fc84c1066dcda598cbc10cfadd?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Robin,100,2 days ago,Excellent movie that captured the real life of nurses ... nurses should be valued for their risk approaching job for their daily living... It is a movie dedicated to all nightingales who works abroad sacrificed to stay away from their parents and family members...,17637322,katta filim,1,Y
2017-03-28 22:38:21,0,https://www.gravatar.com/avatar/27d70db2565a9c59e16a014fdeab56bc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Tom,100,2 days ago,Take off is a superb film with outstanding performance by Parvathi and Fahad fazil.Story line is based on true events and narrated superbly by mahesh Narayanan.,17636981,superb movie. must watch one,5,N
2017-03-28 22:35:26,0,https://www.gravatar.com/avatar/ded4f1a567682354010f4add2de2727a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Abhijit,100,2 days ago,Watched the movie...hell yeah and I am proud to say that our industry is also scaling and making splendid quality movies...A big big big kudos to the whole team...Parvathy...mahnn I have no words to explain your part in the movie ...loved your acting...you were amazing,17636856,"Kudos Team, This is a splendid movie",2,N
2017-03-28 22:00:24,0,https://www.gravatar.com/avatar/cb96dd46cd7aa5f2037308e36e120d75?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Ashok,100,2 days ago,"Brilliant edits, screenplay, direction and great acting from Parvathy. Salutes! Its truly a masterpiece. Hard to digest that it's a malayalam movie. But yes it makes us all proud to say that malayalam cinema is at a paradigm shift. Long live cinema.",17635532,Satisfied the film critic in me!,2,Y
2017-03-28 21:57:51,0,https://www.gravatar.com/avatar/ba3353a094df498c7cbd725ab9d9ca84?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,0,Haizam,100,2 days ago,Otta vakil parnjal *pwolich* ?????Ithrakum adipoly aayt idtha film njan kandtila. editing onum manasilavne ila . athrakum reality ulla oru movie .. aan .. guys !! musstt watchh ! :D,17635471,The Best i have ever watched.,1,N
2017-03-28 21:24:41,0,https://www.gravatar.com/avatar/cea8ca5e04874e9ea0c457533ded26aa?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Jomy,100,2 days ago,I don't no how to explain my feeling... it's more than that. My standing ovation for the entire team. Hats of Take off Team.Never miss it. More than a value for money...Go for it... :),17634608,Just watch it and amazed......,1,N
2017-03-28 20:38:59,0,https://www.gravatar.com/avatar/612dbe1bc7b5caba63921f7e9345490c?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Krishna,100,2 days ago,"must watch! story direction screenplay just amazing ! absolutely worth watching. the way they have created the set ,the background score and eminent actors. great work by Mahesh Narayanan and team. Fahad parvathy kunchakaboban and Asif did their best",17632934,take off,1,N
2017-03-28 20:23:57,0,https://www.gravatar.com/avatar/65a62edb8c0914fbf9d6dca26fef9efc?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Aswin,100,2 days ago,"Firstly, Hats off to the Director for doing such a wonderful job and for the entire crew. Parvathy was done an extraordinary performance. Second Half is the main and superb part of the movie. Bgm makes the movie into another level. A Real life thrilling Story!!!",17632451,Its the Dream Project of Sir Rajesh Pillai,1,Y
2017-03-28 20:22:17,2,https://graph.facebook.com/867855059957925/picture?type=square,7,Sreerag,100,2 days ago,worth time spending.vfx and well written script. everyone did their part on screen . parvathis performance was excellent . a must watch movie for any mallu,17632386,Take Off,1,N
2017-03-28 20:04:03,1,https://www.gravatar.com/avatar/0a9cacc38d2ccef181654f6e5efc21c1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Nabeel,100,2 days ago,I think this is the top period of malayalam cinema. Mahesh sir and the entire crew gave everything they can at its best to make the movie marvellous.. Parvathy and Asif was amazing. Feeling proub of being a keralite.,17631708,No words to describe,1,N
2017-03-28 19:30:25,0,https://www.gravatar.com/avatar/39957083d924786f66a84b79a6747965?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Jinson,80,2 days ago,Second best movie that i watch this year. Nothing special in first half but second half was extra ordinary. fahad was awesome.. all crews do their best.,17630525,awesome movie,10,N
2017-03-28 19:29:35,59,https://www.gravatar.com/avatar/cc2e20007f4582d8c74c405a510c34a7?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Arshit,20,2 days ago,worst movie .. scene to scene we can expect what should happen next and there is no suspense and also it wont give thrill in any of the sequence wasted 750rs.,17630496,Take Off,3,N
2017-03-28 19:23:05,1,https://www.gravatar.com/avatar/5dcc2bc10beeb54fbdcaa84fcee11464?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Sandeep,90,2 days ago,Take Off is a brilliant take on a real-life taleThe quality in making of this film is superbTake Off was giving the audience very new experience,17630252,best quality film,3,N
2017-03-28 19:20:41,0,https://www.gravatar.com/avatar/e6a7aefa0408e28b270a10fb2c0b0095?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Bibin,90,2 days ago,truly justice for late Rajesh pillai..the way of making superb.. good acting by parvathi fahad n chakkochan.really deserve special apriciation for said Ali for this gust roal...again hatz off Malayalam movies such a good movie in low budget..,17630156,feel good movie,7,N
2017-03-28 19:15:52,1,https://www.gravatar.com/avatar/971e2caec64561fd42b2332e6bba9bb1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Thayyib,100,2 days ago,excellent movie. of the yr .. pravthy. acted samera. excellent role he acted take off. big salute for. director of the this film really happened samera lyfe... then camera. man. appreciated taken. position of behind. this. film. big salute for. ta,17629989,take off,2,N
2017-03-28 19:12:48,0,https://www.gravatar.com/avatar/d97395291249899aeab5ed80686eaafa?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Vishnu,100,2 days ago,"Took a day off to watch this!!! ... and movie, just brilliant!.Must watch movie..No need to rethink about next state or national awards---Parvathy such a realistic acting and again another mass perfomance from her side.",17629878,must watch,1,Y
2017-03-28 18:56:01,1,https://www.gravatar.com/avatar/854ac083dc74318c122ef85308f36ef2?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,G Sathish kumar,100,2 days ago,resembles the true fact on people's life at war zone. good acting by parvathy. she showcases the ideal life and situation in which people goes to work at war risk areas. director has done a vital job in using resources in right area. All the best to the entire crew to make such good movies.,17629234,spreading reality,2,N
2017-03-28 17:49:32,0,https://www.gravatar.com/avatar/0045910880cf246c74eb787112b7b27b?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Sonu,100,2 days ago,don't feel bad with the 1st half...wait for the 2nd half...after aakashadhoodh..this will be one hell of a movie that brings tears...a lot of emotional scenes...every nurse must watch...a fantastic movie based on real eventss...parvathi..oru sambavaataa...!!!,17626783,brilliant,27,N
2017-03-28 17:29:59,2,https://www.gravatar.com/avatar/b41541f829c30de3e98402632b67cad1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,7,Suraj,100,2 days ago,Seeing such a level of movie making for the first time in Malayalam! Comparable to even some Hollywood movies. And the fact that it's based on true stories makes it even more interesting! A great watch!,17626177,Raised the Standards!,2,Y
2017-03-28 17:22:52,0,https://www.gravatar.com/avatar/28c0dea9ca220984dea267148f3a3e79?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Vyshnavi,100,2 days ago,This is going to be one of the best malayalam movies ever made. Brilliant casting and exceptional performances by all the actors. Parvathy nailed it with her acting skills. Fahadh returns with a bang in this movie and Kunchacko was tailor made for this role.  The making was too realistic. The makers deserve a huge round of applause. Kudos to the entire team!!,17625942,Must Watch!!,3,N
2017-03-28 16:06:51,0,https://www.gravatar.com/avatar/f261e6c47e22fc20d08db8c26385c7d2?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Rajith,100,2 days ago,Must watch movie. The whole actors done realistic acting. Excellent direction. This movie will nominated for several awards thats for sure...,17623416,Take Off,2,N
2017-03-28 15:53:54,0,https://www.gravatar.com/avatar/1d2ce515cf94e11ba20224b1452cefe6?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Arun,100,2 days ago,Excellent movie with reality feature and screen play was owesome and the main thing was the location was like no words to say brilliant making hats off to the crew and may god bless you all.,17622929,Excellent,5,N
2017-03-28 15:00:33,2,https://www.gravatar.com/avatar/282b9d87d30e38c7c0be5f07fe488caf?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Dhipy,100,2 days ago,An excellent real life movie... Best cast... Direction... Cinematography... All where mind blowing... After a short break watched a wonderful movie... Recommended to watch... Hatzoff to the whole cast and crew... Job well done...,17621211,Excellent,2,Y
2017-03-28 14:46:33,1,https://www.gravatar.com/avatar/56e41cdc85900a419a8d2da27093f46a?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,6,Dany,100,2 days ago,"yes guys this is not a comedy filim.its just an image of real life.real men.no fiction.no super heroes.yes its a good filim.great direction.parvathy fahad,chakochen hatsoff..what a perfomance. goosebumps!!",17620797,no words!,1,N
2017-03-28 14:07:09,1,https://www.gravatar.com/avatar/c4b71448afee226ea7976dcd46b45fe8?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,6,Mia,100,2 days ago,First of all Hats Off to the team Take Off.Each and every characters in the movie has done a wonderful job. Especially 'Parvathy'  she was just mindblowing.,17619320,Awesome movie!Don't miss it guys?,1,N
2017-03-28 13:50:09,2,https://www.gravatar.com/avatar/3a5e53fd59555b251d77e1d1a29ca5c2?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,6,Abhijith,100,2 days ago,Rajesh pillai films avumbo thanne ariyallo vere level ayirikkumennu... Angane thanne... Pattiyaal ellarum poyi kanuka... Kash muthalaabum...,17618728,A must watch movie,1,Y
2017-03-28 13:47:18,1,https://www.gravatar.com/avatar/7d854898f8e4404bb1ebcb47ac7f5dc8?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Manoj Manu,100,2 days ago,superb film no words to say parvathy done his character well and kunchako also . camera work was superb its looking has a bollywood style making .fahad was superb acting no words to say always a good entertainer,17618641,Review for a movie,2,N
2017-03-28 13:35:08,1,https://www.gravatar.com/avatar/e4806bfb4d1ab0ec0de7c8060944cc03?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Sudheesh,100,2 days ago,super adipoli entha abhinayam adichu polichu mone parvathy thakrthu thimirthu ho parayan vakkukal kittunnilla ellarum kannam kanathirikkaruthu athrakku nalla movie anu,17618271,well movie,1,N
2017-03-28 13:32:43,43,https://www.gravatar.com/avatar/2f032b3e929474070372af8294bae6e7?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Divine,20,2 days ago,"normal just worth for 120rs thts all
fahad fazil only a better charecter... parvathy was ok ok but not upto the mark... as songs r not der its kinda serious",17618166,Take Off,1,N
2017-03-28 13:13:02,3,https://www.gravatar.com/avatar/2e305810af24338872be612b4227f2fa?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,6,Sivadas,100,2 days ago,"One of the best movie I have ever seen in malayalam. Performed well on all departments. Direction, Cinematography, Story..... Really engaging one.",17617465,Simply Superb,1,N
2017-03-28 12:39:15,1,https://www.gravatar.com/avatar/aaec94532bae1843f22f5abd670d6138?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Jomon,100,2 days ago,One of the best ever movie in malayalam. Felt like watching a bollywood movie due to the high standard of film making .Kudos to the entire team :),17616336,Take Off,5,N
2017-03-28 12:31:14,1,https://www.gravatar.com/avatar/0d1f57d74efe91791c97cb2d158d782d?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Vignesh,100,2 days ago,Awesome movie with well packed script. outstanding cast. this is what is called as professional perfection. amazing background score and sound effects. outstanding cinematography. kudos to parvathy. still working on believing that its a malayalam film.,17616008,An Era defining movie for malayalam film industry.,1,Y
2017-03-28 12:17:17,2,https://www.gravatar.com/avatar/313bac42ffd0a8f6b67cec7875832263?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,4,Nidhin,100,2 days ago,"There is a scene in which after many days of their ordeal, the nurses run towards a bus with Indian flag on it in the climax. It perfectly reminds us how safe we are in our motherland. Every hair on your body will stand up with patriotism.",17615428,Excellent,5,Y
2017-03-28 12:01:59,2,https://www.gravatar.com/avatar/e04a71f3402edde4015529ccfadde241?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,Akhil,100,2 days ago,"Hats off to TAKE OFF. ??? well plotted story line and direction. Good cast. It's been a long time haven't seen such a good movie ?
Must watch.. Well done",17614932,Take Off,3,Y
2017-03-28 11:59:54,1,https://graph.facebook.com/949513251788271/picture?type=square,2,Chaithra,100,2 days ago,Thrilling enough to keep u on edge til the last scene... U won't be able to move from ur chair...intense! Amazing performance by parvathi... Hats off to the entire crew!,17614785,Take Off (U),2,Y
2017-03-28 11:44:57,1,https://www.gravatar.com/avatar/3f0e1b1f27764293f1558d7d4656ad67?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,5,krishna,100,2 days ago,"Felt like international standards ! Such movies are harldly made in mallu movie  industry. Never miss this ? Hatsoff to the whole team, be proud that u achieved it ?",17614289,Beyond words !!,1,N
2017-03-28 11:16:08,0,https://www.gravatar.com/avatar/4c22ca765d745c44888fa0acb7ad6ca1?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Joe,100,2 days ago,superb for ever movie ... Fahad and Parvathy no words nice !! chakochan simply superb and better than his previous movies ... Asif ikka ? must watch in theatres ... ithea polea Ulla padagal jayikanam athum theatreill,17613528,must watch,1,N
2017-03-28 11:09:37,0,https://www.gravatar.com/avatar/6d54e48f33cecd3719b59e97e278d756?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,2,Veena,100,2 days ago,Great cast and so realistic. Hats off to the actors who did the best of their performances. Brilliant efforts to the script writer and director for bringing the real life incidents into limelight.,17613312,Must watch,2,N
2017-03-28 10:36:51,1,https://www.gravatar.com/avatar/da3c078ecfb30278f0fd05d6369c7534?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,1,Vijay,100,2 days ago,"Great team work... Hats off to all artists... especially Parvati acting mind blowing... Everyone must watch... Don't miss it...,...,...,...",17612203,Simply superb...,1,N
2017-03-28 10:20:45,1,https://www.gravatar.com/avatar/8d712ba68767ccd1ed64ec554f01e2bd?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,Saran,100,2 days ago,wow.. its an unpreditable film i ever had seen.. return of fagadh is great... aswosom performans. every person in this film do there best... hands of to director.. such a great work ..,17611639,suprb,1,N
2017-03-28 10:20:04,1,https://www.gravatar.com/avatar/7865aa1cdbaffd2f38731d71c374a5b9?s=50&d=https%3A%2F%2Fin.bmscdn.com%2Fin%2Fsynopsis-new%2Fnoimguser.jpg&r=g,3,niju,100,2 days ago,a must watch movie. don't think it's copy of airlift. it's based on real incident happened in 2014. malayalam movie standards are raised now.,17611613,brilliant work,4,N
